L1,L2,C,R
5.000000e-09,6.862068e-10,9.030620e-13,5.000000e-01
3.692055e-09,4.837450e-10,1.178998e-12,5.000000e-01
5.000000e-09,1.715521e-10,8.723183e-13,5.000000e-01
5.000000e-09,4.086620e-10,8.957258e-13,5.000000e-01
5.000000e-09,6.673785e-10,9.329334e-13,5.000000e-01
5.552609e-10,2.000000e-09,2.350000e-12,5.000000e-01
4.101267e-09,4.579164e-10,7.263655e-13,5.000000e-01
5.000000e-09,4.070808e-10,9.380525e-13,5.000000e-01
4.187939e-09,3.721060e-10,1.710891e-12,5.000000e-01
5.000000e-09,4.745748e-10,9.122055e-13,5.000000e-01
5.000000e-09,4.864025e-10,8.840058e-13,5.000000e-01
4.353884e-09,5.808118e-10,7.543390e-13,5.000000e-01
5.000000e-09,4.016316e-10,1.125408e-12,5.000000e-01
2.008329e-09,1.564924e-09,2.350000e-12,5.000000e-01
5.000000e-09,1.051888e-10,9.195002e-13,5.000000e-01
5.000000e-09,2.540266e-10,8.765188e-13,5.000000e-01
4.999644e-09,3.454863e-10,5.703386e-13,5.000000e-01
5.000000e-09,1.700482e-10,7.357940e-13,5.000000e-01
5.000000e-09,2.594546e-10,9.871071e-13,5.000000e-01
5.000000e-09,3.189555e-10,7.587909e-13,5.000000e-01
5.000000e-09,2.562040e-10,7.480443e-13,5.000000e-01
3.309709e-09,5.091318e-10,6.948965e-13,5.000000e-01
2.556640e-09,7.092167e-10,5.260510e-13,5.000000e-01
4.300499e-09,5.565305e-10,7.227508e-13,5.000000e-01
3.216730e-09,7.450517e-10,8.129367e-13,5.000000e-01
2.224589e-09,1.262843e-09,2.325605e-12,5.000000e-01
4.972374e-09,4.258219e-10,8.277988e-13,5.000000e-01
4.999444e-09,3.900954e-10,8.806082e-13,5.000000e-01
4.265632e-09,5.496766e-10,5.188028e-13,5.000000e-01
5.000000e-09,1.217576e-10,8.403695e-13,5.000000e-01
4.593538e-09,1.264490e-10,5.223032e-13,5.000000e-01
4.995090e-09,4.671340e-10,6.922129e-13,5.000000e-01
5.000000e-09,3.967240e-10,9.234468e-13,5.000000e-01
4.999498e-09,4.058863e-10,8.122495e-13,5.000000e-01
5.000000e-09,4.527024e-10,6.590951e-13,5.000000e-01
4.264020e-09,5.324271e-10,6.674149e-13,5.000000e-01
5.000000e-09,4.894316e-10,7.206799e-13,5.000000e-01
5.000000e-09,3.362858e-10,7.752444e-13,5.000000e-01
3.129567e-09,6.276770e-10,8.593938e-13,5.000000e-01
4.998394e-09,2.517959e-10,8.487283e-13,5.000000e-01
5.000000e-09,1.927162e-10,8.707698e-13,5.000000e-01
3.632145e-09,5.091473e-10,1.187148e-12,5.000000e-01
5.000000e-09,3.302958e-10,9.930496e-13,5.000000e-01
4.526268e-09,6.422326e-10,1.336793e-12,5.000000e-01
3.528110e-09,3.336015e-10,1.429497e-12,5.000000e-01
5.000000e-09,1.000160e-10,8.422166e-13,5.000000e-01
3.095494e-09,5.915286e-10,5.323096e-13,5.000000e-01
3.634672e-09,5.847442e-10,1.739922e-12,5.000000e-01
5.000000e-09,4.193424e-10,7.898861e-13,5.000000e-01
5.000000e-09,4.468553e-10,7.673307e-13,5.000000e-01
4.217691e-09,5.404078e-10,7.013527e-13,5.000000e-01
3.929309e-09,4.713923e-10,1.586596e-12,5.000000e-01
5.000000e-09,2.817657e-10,9.026115e-13,5.000000e-01
4.485880e-09,3.290657e-10,1.133883e-12,5.000000e-01
2.587182e-09,4.526452e-10,2.296064e-12,5.000000e-01
3.538211e-09,6.360202e-10,1.188498e-12,5.000000e-01
5.000000e-09,4.368243e-10,6.802056e-13,5.000000e-01
5.000000e-09,3.023013e-10,8.797235e-13,5.000000e-01
5.000000e-09,3.643214e-10,7.604098e-13,5.000000e-01
5.000000e-09,2.495885e-10,7.480830e-13,5.000000e-01
5.000000e-09,2.971468e-10,7.617934e-13,5.000000e-01
5.000000e-09,1.035223e-10,9.266502e-13,5.000000e-01
4.328112e-09,1.533912e-10,1.826644e-12,5.000000e-01
4.555726e-09,5.115176e-10,9.438929e-13,5.000000e-01
2.796257e-09,6.015368e-10,9.996001e-13,5.000000e-01
3.395626e-09,5.679537e-10,1.084117e-12,5.000000e-01
5.000000e-09,4.684720e-10,8.366640e-13,5.000000e-01
5.000000e-09,3.984655e-10,6.595318e-13,5.000000e-01
5.000000e-09,3.173276e-10,8.128240e-13,5.000000e-01
5.000000e-09,4.220610e-10,5.453452e-13,5.000000e-01
1.910422e-09,1.000000e-10,4.700000e-13,5.000000e-01
1.675282e-09,1.278892e-09,4.700000e-13,5.000000e-01
4.988665e-09,1.289612e-10,1.345688e-12,5.000000e-01
4.499800e-09,4.930331e-10,5.823904e-13,5.000000e-01
5.000000e-09,8.805317e-10,2.233042e-12,5.000000e-01
2.861772e-09,1.016427e-10,1.016369e-12,5.000000e-01
2.695245e-09,3.944224e-10,9.444124e-13,5.000000e-01
5.000000e-09,6.360510e-10,7.535053e-13,5.000000e-01
4.831230e-09,6.507042e-10,1.449239e-12,5.000000e-01
5.000000e-09,4.056688e-10,8.147943e-13,5.000000e-01
4.959900e-09,3.275875e-10,6.897801e-13,5.000000e-01
5.000000e-09,4.657211e-10,9.636096e-13,5.000000e-01
3.191272e-09,6.042034e-10,9.080993e-13,5.000000e-01
4.849598e-09,4.500786e-10,9.026993e-13,5.000000e-01
5.000000e-09,3.205536e-10,9.405001e-13,5.000000e-01
5.000000e-09,3.464110e-10,9.300855e-13,5.000000e-01
4.991923e-09,5.584086e-10,4.870140e-13,5.000000e-01
5.000000e-09,4.270123e-10,8.720197e-13,5.000000e-01
3.059883e-09,7.313029e-10,1.595939e-12,5.000000e-01
2.782288e-09,1.523653e-10,4.995734e-13,5.000000e-01
4.954622e-09,4.970268e-10,5.199631e-13,5.000000e-01
3.658806e-09,5.290965e-10,1.260318e-12,5.000000e-01
5.000000e-09,3.484962e-10,8.962320e-13,5.000000e-01
3.931953e-09,4.484965e-10,1.170460e-12,5.000000e-01
5.000000e-09,4.908159e-10,7.089427e-13,5.000000e-01
4.225785e-09,4.692787e-10,7.140627e-13,5.000000e-01
5.000000e-09,1.149789e-10,9.471671e-13,5.000000e-01
5.000000e-09,4.070778e-10,8.760431e-13,5.000000e-01
5.000000e-09,2.616662e-10,8.183139e-13,5.000000e-01
5.000000e-09,1.293910e-10,8.649507e-13,5.000000e-01
5.000000e-09,4.060350e-10,6.954446e-13,5.000000e-01
5.000000e-09,3.547358e-10,1.050412e-12,5.000000e-01
4.884867e-09,4.161625e-10,8.018630e-13,5.000000e-01
5.000000e-09,4.107702e-10,9.010526e-13,5.000000e-01
5.000000e-09,4.417728e-10,1.158405e-12,5.000000e-01
4.798349e-09,1.996255e-09,2.347077e-12,5.000000e-01
5.000000e-09,2.849788e-10,1.072118e-12,5.000000e-01
4.810733e-09,4.145261e-10,7.311118e-13,5.000000e-01
5.000000e-09,5.501082e-10,6.656260e-13,5.000000e-01
1.889533e-09,5.083264e-10,5.871975e-13,5.000000e-01
3.944083e-09,5.652373e-10,1.050266e-12,5.000000e-01
3.856677e-09,5.528008e-10,9.006027e-13,5.000000e-01
5.000000e-09,1.055509e-10,8.127758e-13,5.000000e-01
3.741553e-09,5.141265e-10,1.017177e-12,5.000000e-01
2.320767e-09,2.088058e-10,4.700000e-13,5.000000e-01
5.000000e-09,3.267069e-10,7.271328e-13,5.000000e-01
4.453131e-09,5.527395e-10,7.070678e-13,5.000000e-01
4.583505e-09,2.655569e-10,1.157598e-12,5.000000e-01
5.000000e-09,1.825990e-10,8.413752e-13,5.000000e-01
4.944587e-09,3.637812e-10,9.224536e-13,5.000000e-01
4.998928e-09,7.994959e-10,2.121065e-12,5.000000e-01
5.000000e-09,1.007369e-10,8.401737e-13,5.000000e-01
3.735758e-09,5.030881e-10,1.414625e-12,5.000000e-01
4.999751e-09,3.355009e-10,2.318971e-12,5.000000e-01
4.693945e-09,4.835162e-10,9.695711e-13,5.000000e-01
4.183954e-09,6.408666e-10,5.448568e-13,5.000000e-01
3.036620e-09,5.085275e-10,1.736590e-12,5.000000e-01
5.000000e-09,4.254856e-10,6.971231e-13,5.000000e-01
5.000000e-09,6.305702e-10,7.792869e-13,5.000000e-01
5.000000e-09,3.563939e-10,1.273452e-12,5.000000e-01
3.601583e-09,3.871792e-10,8.972925e-13,5.000000e-01
3.334264e-09,5.845619e-10,6.888659e-13,5.000000e-01
3.134625e-09,4.790075e-10,2.094352e-12,5.000000e-01
5.000000e-09,6.843084e-10,8.630300e-13,5.000000e-01
4.177426e-09,1.318165e-10,1.473306e-12,5.000000e-01
4.501697e-09,5.585915e-10,7.404563e-13,5.000000e-01
4.987207e-09,4.230714e-10,7.878967e-13,5.000000e-01
3.499218e-09,4.881312e-10,1.204898e-12,5.000000e-01
2.405043e-09,7.674088e-10,6.334825e-13,5.000000e-01
5.000000e-09,2.777135e-10,8.155345e-13,5.000000e-01
5.000000e-09,3.300527e-10,8.518735e-13,5.000000e-01
2.909754e-09,6.403688e-10,1.156291e-12,5.000000e-01
5.000000e-09,3.006805e-10,8.272568e-13,5.000000e-01
4.812309e-09,4.574843e-10,9.403776e-13,5.000000e-01
5.000000e-09,4.287677e-10,7.543022e-13,5.000000e-01
4.123985e-09,5.083969e-10,1.109309e-12,5.000000e-01
3.882575e-09,4.631441e-10,1.315051e-12,5.000000e-01
3.474308e-09,5.832688e-10,1.082962e-12,5.000000e-01
3.951920e-09,5.927476e-10,8.334618e-13,5.000000e-01
5.000000e-09,1.808369e-10,5.853732e-13,5.000000e-01
4.024651e-09,1.001615e-10,6.722633e-13,5.000000e-01
3.605488e-09,2.000000e-09,2.350000e-12,5.000000e-01
3.090589e-09,5.393999e-10,1.121588e-12,5.000000e-01
2.833544e-09,8.026433e-10,8.307225e-13,5.000000e-01
2.859575e-09,9.723063e-10,6.529370e-13,5.000000e-01
2.768642e-09,6.791370e-10,1.590585e-12,5.000000e-01
4.739966e-09,5.456061e-10,2.239541e-12,5.000000e-01
5.000000e-09,1.602507e-10,8.490771e-13,5.000000e-01
7.503540e-10,1.000000e-10,4.700000e-13,5.000000e-01
3.681133e-09,4.842723e-10,1.509513e-12,5.000000e-01
3.050940e-09,4.228185e-10,2.344282e-12,5.000000e-01
5.000000e-09,4.420302e-10,8.878395e-13,5.000000e-01
2.758704e-09,7.090057e-10,1.361362e-12,5.000000e-01
5.000000e-09,4.597369e-10,6.909965e-13,5.000000e-01
3.230404e-09,6.360150e-10,9.595103e-13,5.000000e-01
5.000000e-09,2.441166e-10,8.636302e-13,5.000000e-01
5.000000e-09,2.809469e-10,8.221642e-13,5.000000e-01
5.000000e-09,4.260504e-10,8.442021e-13,5.000000e-01
3.164167e-09,5.773506e-10,1.015725e-12,5.000000e-01
5.000000e-09,4.627813e-10,7.010864e-13,5.000000e-01
3.306910e-09,5.783239e-10,8.142839e-13,5.000000e-01
5.000000e-09,4.932720e-10,7.834246e-13,5.000000e-01
4.936596e-09,6.992330e-10,1.185918e-12,5.000000e-01
3.500565e-09,6.341821e-10,1.414308e-12,5.000000e-01
5.000000e-09,3.367228e-10,8.539130e-13,5.000000e-01
3.598547e-09,5.608561e-10,1.224408e-12,5.000000e-01
1.953573e-09,1.977385e-09,4.700000e-13,5.000000e-01
5.000000e-09,6.574247e-10,8.055052e-13,5.000000e-01
3.048035e-09,3.469894e-10,4.700000e-13,5.000000e-01
5.000000e-09,3.159808e-10,9.838038e-13,5.000000e-01
5.000000e-09,4.264477e-10,7.136610e-13,5.000000e-01
4.285573e-09,5.706110e-10,1.127229e-12,5.000000e-01
2.822143e-09,6.318720e-10,1.811588e-12,5.000000e-01
3.255800e-09,6.158097e-10,1.305680e-12,5.000000e-01
5.000000e-09,4.276459e-10,8.419538e-13,5.000000e-01
5.000000e-09,4.171097e-10,7.676237e-13,5.000000e-01
5.000000e-09,1.023798e-10,7.504807e-13,5.000000e-01
4.848068e-09,3.297402e-10,8.567761e-13,5.000000e-01
5.000000e-09,4.814047e-10,9.435839e-13,5.000000e-01
5.000000e-09,4.406072e-10,9.049371e-13,5.000000e-01
4.666047e-09,5.350406e-10,7.214897e-13,5.000000e-01
4.675267e-09,3.858239e-10,6.285601e-13,5.000000e-01
3.103589e-09,6.176579e-10,1.014510e-12,5.000000e-01
5.000000e-09,3.573506e-10,8.473619e-13,5.000000e-01
5.000000e-09,4.053527e-10,9.284752e-13,5.000000e-01
3.461388e-09,5.898005e-10,9.952121e-13,5.000000e-01
5.000000e-09,3.731990e-10,8.447375e-13,5.000000e-01
2.773601e-09,6.200754e-10,1.506463e-12,5.000000e-01
4.151978e-09,5.043857e-10,1.098780e-12,5.000000e-01
5.000000e-09,4.391412e-10,9.260313e-13,5.000000e-01
5.000000e-09,1.212696e-10,9.340025e-13,5.000000e-01
5.000000e-09,4.804802e-10,8.780046e-13,5.000000e-01
5.000000e-09,3.511595e-10,8.358360e-13,5.000000e-01
2.822340e-09,5.530913e-10,7.838089e-13,5.000000e-01
5.000000e-09,3.917570e-10,8.407819e-13,5.000000e-01
3.590536e-09,4.777343e-10,8.705782e-13,5.000000e-01
4.363821e-09,4.487219e-10,1.055159e-12,5.000000e-01
5.000000e-09,2.400530e-10,7.407929e-13,5.000000e-01
4.204627e-09,5.435443e-10,1.201053e-12,5.000000e-01
3.087774e-09,6.027606e-10,8.909401e-13,5.000000e-01
3.421011e-09,4.832672e-10,1.253811e-12,5.000000e-01
2.207452e-09,1.051274e-09,5.686685e-13,5.000000e-01
3.554781e-09,5.699269e-10,1.175623e-12,5.000000e-01
5.000000e-09,1.536449e-10,7.919000e-13,5.000000e-01
3.137624e-09,5.758499e-10,6.325384e-13,5.000000e-01
5.000000e-09,4.622157e-10,9.246378e-13,5.000000e-01
2.721179e-09,6.614213e-10,9.368915e-13,5.000000e-01
2.746704e-09,6.401250e-10,1.208390e-12,5.000000e-01
2.675904e-09,6.487435e-10,1.413085e-12,5.000000e-01
5.000000e-09,4.154274e-10,8.698332e-13,5.000000e-01
3.272838e-09,3.977956e-10,8.686126e-13,5.000000e-01
2.843042e-09,6.318502e-10,8.909144e-13,5.000000e-01
5.000000e-09,4.135745e-10,7.829892e-13,5.000000e-01
5.000000e-09,1.016265e-10,8.000476e-13,5.000000e-01
5.000000e-09,1.236440e-10,7.994237e-13,5.000000e-01
3.626417e-09,5.582181e-10,1.237307e-12,5.000000e-01
4.027755e-09,1.161878e-10,1.211890e-12,5.000000e-01
5.000000e-09,4.311631e-10,7.147373e-13,5.000000e-01
5.000000e-09,4.283588e-10,8.527142e-13,5.000000e-01
5.000000e-09,3.048623e-10,1.000745e-12,5.000000e-01
3.026225e-09,6.311268e-10,1.165261e-12,5.000000e-01
4.905006e-09,4.179730e-10,6.218267e-13,5.000000e-01
4.974085e-09,1.000000e-10,2.174668e-12,5.000000e-01
5.000000e-09,4.327248e-10,7.152943e-13,5.000000e-01
2.893652e-09,6.626737e-10,7.517546e-13,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
3.261562e-09,4.871155e-10,1.327736e-12,5.000000e-01
4.017831e-09,4.362095e-10,7.210486e-13,5.000000e-01
3.318987e-09,3.796757e-10,2.145764e-12,5.000000e-01
4.936649e-09,3.894764e-10,9.505004e-13,5.000000e-01
5.000000e-10,7.113257e-10,4.700000e-13,5.000000e-01
3.886960e-09,5.759755e-10,7.587733e-13,5.000000e-01
4.446131e-09,4.036268e-10,9.567017e-13,5.000000e-01
5.000000e-09,2.394325e-10,8.131861e-13,5.000000e-01
5.000000e-09,1.361605e-10,9.293500e-13,5.000000e-01
5.000000e-09,3.916868e-10,6.299805e-13,5.000000e-01
2.815274e-09,3.697752e-10,8.194959e-13,5.000000e-01
2.731134e-09,1.155554e-10,8.761871e-13,5.000000e-01
5.000000e-09,2.836135e-10,1.053753e-12,5.000000e-01
5.000000e-09,4.011965e-10,9.894575e-13,5.000000e-01
4.851651e-09,2.928316e-10,1.000147e-12,5.000000e-01
5.000000e-09,3.455306e-10,8.000107e-13,5.000000e-01
1.806670e-09,1.000000e-10,6.355753e-13,5.000000e-01
5.000000e-09,6.228528e-10,8.655802e-13,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
2.855802e-09,5.771055e-10,9.398137e-13,5.000000e-01
2.007033e-09,8.488917e-10,4.700948e-13,5.000000e-01
5.000000e-09,3.959086e-10,6.438812e-13,5.000000e-01
3.233180e-09,1.786179e-10,1.362344e-12,5.000000e-01
5.000000e-09,2.157340e-10,1.051262e-12,5.000000e-01
3.608992e-09,5.661077e-10,1.035991e-12,5.000000e-01
2.645504e-09,7.080325e-10,1.633092e-12,5.000000e-01
2.654460e-09,6.672486e-10,1.275144e-12,5.000000e-01
2.622290e-09,6.320173e-10,1.311564e-12,5.000000e-01
1.432181e-09,8.820061e-10,4.700000e-13,5.000000e-01
2.815608e-09,6.406093e-10,1.205648e-12,5.000000e-01
2.775681e-09,6.977659e-10,1.610123e-12,5.000000e-01
2.514540e-09,4.894792e-10,8.793558e-13,5.000000e-01
3.866376e-09,5.348467e-10,9.308805e-13,5.000000e-01
2.588284e-09,7.387148e-10,1.423363e-12,5.000000e-01
2.153766e-09,1.000000e-10,4.700000e-13,5.000000e-01
3.115929e-09,6.260158e-10,1.285599e-12,5.000000e-01
1.365397e-09,1.000000e-10,4.700000e-13,5.000000e-01
2.809983e-09,6.869755e-10,1.694796e-12,5.000000e-01
4.301162e-09,4.709432e-10,9.318272e-13,5.000000e-01
2.964918e-09,6.374604e-10,1.367833e-12,5.000000e-01
3.971528e-09,3.808483e-10,9.173434e-13,5.000000e-01
2.972018e-09,6.107733e-10,1.140362e-12,5.000000e-01
3.056584e-09,5.564772e-10,1.804590e-12,5.000000e-01
2.801521e-09,6.738562e-10,1.087205e-12,5.000000e-01
1.702116e-09,1.000000e-10,4.700000e-13,5.000000e-01
3.008592e-09,8.093054e-10,1.819432e-12,5.000000e-01
2.741289e-09,5.997139e-10,1.666668e-12,5.000000e-01
2.767006e-09,5.575365e-10,1.132157e-12,5.000000e-01
2.773084e-09,6.919353e-10,1.389716e-12,5.000000e-01
3.068872e-09,5.520882e-10,1.312829e-12,5.000000e-01
4.258135e-09,4.618409e-10,8.532918e-13,5.000000e-01
2.785132e-09,7.935006e-10,9.789015e-13,5.000000e-01
5.000000e-09,1.599598e-09,2.348427e-12,5.000000e-01
3.888866e-09,4.981001e-10,9.591318e-13,5.000000e-01
3.658067e-09,6.920700e-10,1.344527e-12,5.000000e-01
3.465840e-09,5.501589e-10,1.085833e-12,5.000000e-01
4.093204e-09,5.540328e-10,1.018712e-12,5.000000e-01
2.315166e-09,1.996710e-09,6.276106e-13,5.000000e-01
4.417021e-09,1.080663e-10,1.054841e-12,5.000000e-01
2.521123e-09,1.015153e-10,7.908456e-13,5.000000e-01
3.103007e-09,6.137876e-10,1.258218e-12,5.000000e-01
4.980717e-09,1.363828e-10,9.386183e-13,5.000000e-01
3.671475e-09,5.213256e-10,1.035344e-12,5.000000e-01
3.451143e-09,5.774421e-10,1.076501e-12,5.000000e-01
3.105502e-09,6.122968e-10,1.322021e-12,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
3.384073e-09,4.947190e-10,1.311231e-12,5.000000e-01
2.919617e-09,5.421560e-10,1.252005e-12,5.000000e-01
2.907955e-09,4.545726e-10,1.648097e-12,5.000000e-01
3.959514e-09,5.056296e-10,9.366997e-13,5.000000e-01
2.765536e-09,1.548011e-10,4.700000e-13,5.000000e-01
3.847303e-09,5.311986e-10,9.625768e-13,5.000000e-01
1.813621e-09,1.000000e-10,4.700000e-13,5.000000e-01
3.105281e-09,5.719577e-10,8.718848e-13,5.000000e-01
2.608824e-09,6.684010e-10,1.086538e-12,5.000000e-01
2.487080e-09,1.994014e-09,2.345331e-12,5.000000e-01
2.426115e-09,1.907728e-10,4.733733e-13,5.000000e-01
2.415247e-09,3.215760e-10,1.027154e-12,5.000000e-01
2.696535e-09,8.142530e-10,1.429264e-12,5.000000e-01
3.704172e-09,5.750130e-10,1.003973e-12,5.000000e-01
2.830306e-09,3.112625e-10,1.005797e-12,5.000000e-01
2.207364e-09,5.135910e-10,8.902066e-13,5.000000e-01
4.999845e-09,6.926165e-10,9.234239e-13,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
2.581261e-09,4.909885e-10,1.083699e-12,5.000000e-01
4.205898e-09,4.128842e-10,8.972089e-13,5.000000e-01
3.394776e-09,5.888674e-10,1.217866e-12,5.000000e-01
3.636092e-09,4.822053e-10,9.561526e-13,5.000000e-01
3.673962e-09,3.802964e-10,1.328182e-12,5.000000e-01
5.000000e-09,1.213120e-10,8.545600e-13,5.000000e-01
2.592029e-09,7.018588e-10,1.347581e-12,5.000000e-01
4.952573e-09,3.648680e-10,8.713964e-13,5.000000e-01
4.492679e-09,4.352586e-10,8.780391e-13,5.000000e-01
2.650762e-09,5.583916e-10,1.089125e-12,5.000000e-01
2.882866e-09,4.916101e-10,1.023890e-12,5.000000e-01
2.996690e-09,5.020740e-10,6.597347e-13,5.000000e-01
3.197980e-09,6.457449e-10,1.114074e-12,5.000000e-01
3.841217e-09,5.327946e-10,9.367777e-13,5.000000e-01
3.848904e-09,4.790422e-10,9.837360e-13,5.000000e-01
2.679265e-09,6.191850e-10,1.234878e-12,5.000000e-01
3.623881e-09,1.000000e-10,2.024607e-12,5.000000e-01
3.233635e-09,5.409214e-10,1.249401e-12,5.000000e-01
2.645961e-09,7.071729e-10,1.377436e-12,5.000000e-01
2.397837e-09,3.923530e-10,2.214175e-12,5.000000e-01
5.000000e-09,1.465144e-10,8.194665e-13,5.000000e-01
5.000000e-09,1.014402e-10,7.880128e-13,5.000000e-01
5.000000e-09,3.130438e-10,8.633760e-13,5.000000e-01
3.987578e-09,5.128984e-10,1.193283e-12,5.000000e-01
5.000000e-09,1.353967e-10,2.102894e-12,5.000000e-01
2.978928e-09,5.907594e-10,1.654785e-12,5.000000e-01
3.465164e-09,4.303998e-10,1.726897e-12,5.000000e-01
5.000000e-09,4.850476e-10,9.699437e-13,5.000000e-01
5.000000e-09,1.036381e-10,7.822182e-13,5.000000e-01
4.446926e-09,4.421640e-10,6.626285e-13,5.000000e-01
1.163287e-09,1.014052e-10,4.769843e-13,5.000000e-01
5.000000e-09,3.885108e-10,6.457279e-13,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
2.924753e-09,3.868539e-10,2.290844e-12,5.000000e-01
2.959701e-09,1.623621e-10,2.344195e-12,5.000000e-01
5.000000e-09,3.936633e-10,8.509938e-13,5.000000e-01
2.781843e-09,4.351336e-10,1.604886e-12,5.000000e-01
3.182511e-09,6.091626e-10,1.161821e-12,5.000000e-01
2.757425e-09,5.589634e-10,9.204451e-13,5.000000e-01
2.799250e-09,2.920121e-10,9.109437e-13,5.000000e-01
3.189655e-09,4.251540e-10,1.291106e-12,5.000000e-01
4.918299e-09,2.357771e-10,1.171906e-12,5.000000e-01
4.578792e-09,4.535823e-10,8.799148e-13,5.000000e-01
5.000000e-09,2.288011e-10,8.902092e-13,5.000000e-01
5.000000e-09,1.000000e-10,6.898314e-13,5.000000e-01
2.868384e-09,2.772857e-10,9.865653e-13,5.000000e-01
5.000000e-09,4.694561e-10,5.930943e-13,5.000000e-01
2.021171e-09,9.231454e-10,5.047740e-13,5.000000e-01
5.000000e-09,2.847955e-10,8.764315e-13,5.000000e-01
4.552480e-09,4.465960e-10,6.910101e-13,5.000000e-01
4.138972e-09,4.499031e-10,7.488741e-13,5.000000e-01
5.000000e-09,4.762492e-10,7.053970e-13,5.000000e-01
4.921784e-09,4.183197e-10,8.536261e-13,5.000000e-01
3.603610e-09,5.341770e-10,9.317489e-13,5.000000e-01
5.000000e-09,6.636458e-10,1.323928e-12,5.000000e-01
5.000000e-09,4.401865e-10,9.467905e-13,5.000000e-01
5.000000e-09,1.001371e-10,8.646505e-13,5.000000e-01
3.642059e-09,6.523106e-10,7.642782e-13,5.000000e-01
4.999903e-09,1.611689e-10,8.065037e-13,5.000000e-01
4.935411e-09,4.107960e-10,7.954702e-13,5.000000e-01
4.645151e-09,5.309815e-10,9.325296e-13,5.000000e-01
5.000000e-09,4.870724e-10,6.725726e-13,5.000000e-01
5.000000e-09,3.480673e-10,7.162793e-13,5.000000e-01
4.973867e-09,2.993245e-10,2.103948e-12,5.000000e-01
3.839459e-09,4.698295e-10,7.186637e-13,5.000000e-01
2.869169e-09,6.197756e-10,9.389968e-13,5.000000e-01
5.000000e-09,1.800784e-10,8.752307e-13,5.000000e-01
4.685449e-09,4.986968e-10,7.906916e-13,5.000000e-01
1.848010e-09,1.000000e-10,4.700000e-13,5.000000e-01
5.000000e-09,4.469217e-10,8.041617e-13,5.000000e-01
5.000000e-09,3.723108e-10,8.914310e-13,5.000000e-01
5.000000e-09,1.005917e-10,8.035358e-13,5.000000e-01
5.000000e-09,4.612619e-10,8.355752e-13,5.000000e-01
4.737744e-09,5.280833e-10,8.931970e-13,5.000000e-01
5.000000e-09,1.002091e-10,8.659172e-13,5.000000e-01
5.000000e-09,3.727228e-10,8.118526e-13,5.000000e-01
3.306464e-09,4.808465e-10,8.838781e-13,5.000000e-01
4.974795e-09,5.112313e-10,8.534709e-13,5.000000e-01
3.694144e-09,5.791624e-10,7.417029e-13,5.000000e-01
5.000000e-09,3.950968e-10,9.182539e-13,5.000000e-01
5.000000e-09,4.233296e-10,8.544675e-13,5.000000e-01
2.633562e-09,6.195251e-10,8.871002e-13,5.000000e-01
5.000000e-09,6.606205e-10,8.669067e-13,5.000000e-01
2.874944e-09,6.274869e-10,1.254175e-12,5.000000e-01
4.777252e-09,4.645815e-10,1.004661e-12,5.000000e-01
4.939130e-09,4.268509e-10,7.181017e-13,5.000000e-01
5.000000e-09,2.549882e-10,8.238174e-13,5.000000e-01
2.823671e-09,1.251450e-10,8.864574e-13,5.000000e-01
5.000000e-09,2.932233e-10,8.551341e-13,5.000000e-01
2.687747e-09,4.728081e-10,1.077383e-12,5.000000e-01
5.000000e-09,4.498985e-10,8.668423e-13,5.000000e-01
3.922351e-09,5.129636e-10,1.083474e-12,5.000000e-01
5.000000e-09,1.425097e-10,8.306213e-13,5.000000e-01
5.000000e-10,2.000000e-09,2.350000e-12,5.000000e-01
3.266454e-09,5.688545e-10,1.195850e-12,5.000000e-01
4.234064e-09,4.776485e-10,1.119043e-12,5.000000e-01
5.000000e-09,3.348777e-10,7.928006e-13,5.000000e-01
5.000000e-09,3.446106e-10,8.208138e-13,5.000000e-01
2.945274e-09,6.450008e-10,8.895717e-13,5.000000e-01
5.000000e-09,6.990683e-10,1.004697e-12,5.000000e-01
5.000000e-09,3.835684e-10,8.751493e-13,5.000000e-01
4.670052e-09,5.060936e-10,7.191699e-13,5.000000e-01
3.154777e-09,5.914564e-10,1.004778e-12,5.000000e-01
1.211466e-09,1.173289e-10,4.700000e-13,5.000000e-01
3.633681e-09,5.200317e-10,1.133223e-12,5.000000e-01
5.000000e-09,1.005810e-10,9.608181e-13,5.000000e-01
5.000000e-09,2.374283e-10,1.006699e-12,5.000000e-01
5.000000e-09,6.251345e-10,7.260952e-13,5.000000e-01
4.202456e-09,4.822965e-10,7.936615e-13,5.000000e-01
